lat,lon,estimated_edwards_adjusted_sig_report_hours_per_year_grid_130_cropped_blurred
25.385,-75.519,0.0
25.367,-75.38600000000002,0.0
25.35,-75.25299999999999,0.0
25.332,-75.11900000000003,0.0
25.314,-74.98599999999999,0.0
25.296,-74.85300000000001,0.0
25.278,-74.719,0.0
25.26,-74.58600000000001,0.0
25.242,-74.45299999999997,0.0
25.223,-74.32,0.0
25.205,-74.18700000000001,0.0
25.186,-74.05399999999997,0.0
25.167,-73.92099999999999,0.0
25.148,-73.78800000000001,0.0
25.129,-73.65499999999997,0.0
25.11,-73.52199999999999,0.0
25.091,-73.38900000000001,0.0
25.071,-73.257,0.0
25.052,-73.12400000000002,0.0
25.032,-72.99099999999999,0.0
25.012,-72.85899999999998,0.0
24.993,-72.726,0.0
24.973,-72.59300000000002,0.0
24.952,-72.46100000000001,0.0
24.932,-72.32799999999997,0.0
24.912,-72.19600000000003,0.0
24.891,-72.06400000000002,0.0
24.871,-71.93099999999998,0.0
24.85,-71.79899999999998,0.0
24.829,-71.66699999999997,0.0
24.808,-71.53399999999999,0.0
24.787,-71.40199999999999,0.0
24.766,-71.26999999999998,0.0
24.745,-71.13799999999998,0.0
24.724,-71.00599999999997,0.0
24.702,-70.87400000000002,0.0
24.681,-70.74200000000002,0.0
24.659,-70.61000000000001,0.0
24.637,-70.47800000000001,0.0
24.615,-70.34699999999998,0.0
24.593,-70.21499999999997,0.0
24.571,-70.08300000000003,0.0
24.548,-69.952,0.0
24.526,-69.82,0.0
24.503,-69.68799999999999,0.0
24.481,-69.55700000000002,0.0
24.458,-69.42500000000001,0.0
24.435,-69.29399999999998,0.0
24.412,-69.16300000000001,0.0
24.389,-69.031,0.0
24.366,-68.89999999999998,0.0
24.342,-68.769,0.0
24.319,-68.63799999999998,0.0
24.295,-68.507,0.0
24.271,-68.375,0.0
24.248,-68.24400000000003,0.0
24.224,-68.113,0.0
24.2,-67.983,0.0
24.176,-67.85199999999998,0.0
24.151,-67.721,0.0
24.127,-67.58999999999997,0.0
23.516,-126.08099999999999,0.0
23.543,-125.952,0.0
23.571,-125.822,0.0
23.598,-125.69300000000001,0.0
23.625,-125.56299999999999,0.0
23.652,-125.434,0.0
23.68,-125.304,0.0
23.706,-125.17500000000001,0.0
23.733,-125.04499999999999,0.0
23.76,-124.91499999999999,0.0
23.787,-124.785,0.0
23.813,-124.655,0.0
23.839,-124.525,0.0
23.866,-124.39500000000001,0.0
23.892,-124.26499999999999,0.0
23.918,-124.13499999999999,0.0
23.944,-124.005,0.0
23.97,-123.875,0.0
23.995,-123.744,0.0
24.021,-123.614,0.0
24.046,-123.483,0.0
24.072,-123.35300000000001,0.0
24.097,-123.22300000000001,0.0
24.122,-123.09200000000001,0.0
24.147,-122.96100000000001,0.0
24.172,-122.83099999999999,0.0
24.197,-122.69999999999999,0.0
24.221,-122.56899999999999,0.0
24.246,-122.43799999999999,0.0
24.27,-122.30699999999999,0.0
24.295,-122.17699999999999,0.0
24.319,-122.04599999999999,0.0
24.343,-121.91399999999999,0.0
24.367,-121.78299999999999,0.0
24.391,-121.65199999999999,0.0
24.414,-121.52099999999999,0.0
24.438,-121.38999999999999,0.0
24.461,-121.25899999999999,0.0
24.485,-121.12700000000001,0.0
24.508,-120.99600000000001,0.0
24.531,-120.864,0.0
24.554,-120.733,0.0
24.577,-120.601,0.0
24.6,-120.47,0.0
24.623,-120.338,0.0
24.645,-120.20599999999999,0.0
24.668,-120.07499999999999,0.0
24.69,-119.94300000000001,0.0
24.712,-119.811,0.0
24.734,-119.679,0.0
24.756,-119.547,0.0
24.778,-119.41499999999999,0.0
24.8,-119.28299999999999,0.0
24.822,-119.15100000000001,0.0
24.843,-119.019,0.0
24.865,-118.887,0.0
24.886,-118.755,0.0
24.907,-118.62299999999999,0.0
24.928,-118.49000000000001,0.0
24.949,-118.358,0.0
24.97,-118.226,0.0
24.991,-118.09299999999999,0.0
25.011,-117.96100000000001,0.0
25.032,-117.828,0.0
25.052,-117.696,0.0
25.072,-117.56299999999999,0.0
25.092,-117.43,0.0
25.112,-117.298,0.0
25.132,-117.16499999999999,0.0
25.152,-117.03200000000001,0.0
25.172,-116.899,0.0
25.191,-116.767,0.0
25.211,-116.63399999999999,0.0
25.23,-116.501,0.0
25.249,-116.368,0.0
25.268,-116.23500000000001,0.0
25.287,-116.102,0.0
25.306,-115.969,0.0
25.325,-115.83500000000001,0.0
25.343,-115.702,0.0
25.362,-115.56899999999999,0.0
25.38,-115.436,0.0
25.398,-115.30199999999999,0.0
25.416,-115.16900000000001,0.0
25.434,-115.036,0.0
25.452,-114.90199999999999,0.0
25.47,-114.769,0.0
25.488,-114.63499999999999,0.0
25.505,-114.50200000000001,0.0
25.523,-114.368,0.0
25.54,-114.23500000000001,0.0
25.557,-114.101,0.0
25.574,-113.96700000000001,0.0
25.591,-113.833,0.0
25.608,-113.69999999999999,0.0
25.625,-113.566,0.0
25.641,-113.43199999999999,0.0
25.658,-113.298,0.0
25.674,-113.16399999999999,0.0
25.69,-113.03,0.0
25.706,-112.89599999999999,0.0
25.722,-112.762,0.0
25.738,-112.62799999999999,0.0
25.754,-112.494,0.0
25.769,-112.36000000000001,0.0
25.785,-112.226,0.0
25.8,-112.09200000000001,0.0
25.816,-111.957,0.0
25.831,-111.82300000000001,0.0
25.846,-111.689,0.0
25.861,-111.555,0.0
25.875,-111.41999999999999,0.0
25.89,-111.286,0.0
25.905,-111.15100000000001,0.0
25.919,-111.017,0.0
25.933,-110.882,0.0
25.947,-110.74799999999999,0.0
25.961,-110.613,0.0
25.975,-110.47900000000001,0.0
25.989,-110.344,0.0
26.003,-110.21000000000001,0.0
26.016,-110.07499999999999,0.0
26.03,-109.94,0.0
26.043,-109.805,0.0
26.056,-109.67099999999999,0.0
26.07,-109.536,0.0
26.083,-109.40100000000001,0.0
26.095,-109.26599999999999,0.0
26.108,-109.131,0.0
26.121,-108.99600000000001,0.0
26.133,-108.862,0.0
26.146,-108.727,0.0
26.158,-108.59200000000001,0.0
26.17,-108.457,0.0
26.182,-108.322,0.0
26.194,-108.186,0.0
26.206,-108.05099999999999,0.0
26.217,-107.916,0.0
26.229,-107.781,0.0
26.24,-107.64599999999999,0.0
26.251,-107.511,0.0
26.263,-107.376,0.0
26.274,-107.24000000000001,0.0
26.285,-107.10499999999999,0.0
26.295,-106.97,0.0
26.306,-106.834,0.0
26.317,-106.69900000000001,0.0
26.327,-106.564,0.0
26.337,-106.428,0.0
26.348,-106.293,0.0
26.358,-106.15700000000001,0.0
26.368,-106.02199999999999,0.0
26.377,-105.887,0.0
26.387,-105.751,0.0
26.397,-105.61600000000001,0.0
26.406,-105.47999999999999,0.0
26.416,-105.344,0.0
26.425,-105.209,0.0
26.434,-105.07300000000001,0.0
26.443,-104.93799999999999,0.0
26.452,-104.80199999999999,0.0
26.46,-104.666,0.0
26.469,-104.531,0.0
26.478,-104.39500000000001,0.0
26.486,-104.25899999999999,0.0
26.494,-104.12299999999999,0.0
26.502,-103.988,0.0
26.51,-103.85199999999998,0.0
26.518,-103.71600000000001,0.0
26.526,-103.57999999999998,0.0
26.534,-103.445,0.0
26.541,-103.30900000000003,0.0
26.548,-103.173,0.0
26.556,-103.03699999999998,0.0
26.563,-102.90100000000001,0.0
26.57,-102.76499999999999,0.0
26.577,-102.62900000000002,0.0
26.584,-102.493,0.0
26.59,-102.35700000000003,0.0
26.597,-102.221,0.0
26.603,-102.08499999999998,0.0
26.61,-101.94900000000001,0.0
26.616,-101.81299999999999,0.0
26.622,-101.67700000000002,0.0
26.628,-101.541,0.0
26.634,-101.40499999999997,0.0
26.639,-101.269,0.0
26.645,-101.13299999999998,0.0
26.65,-100.99700000000001,0.0
26.656,-100.86099999999999,0.0
26.661,-100.72500000000002,0.0
26.666,-100.589,0.0
26.671,-100.452,0.23340961336828253
26.676,-100.31599999999997,0.04131917702641774
26.68,-100.18,0.027050811605945656
26.685,-100.04399999999998,0.01891607776485071
26.689,-99.90800000000002,0.013246453069284713
26.694,-99.77199999999999,0.009073732016893418
26.698,-99.63499999999999,0.005934768967167406
26.702,-99.49900000000002,0.003770314112563975
26.706,-99.363,0.0024343530021968553
26.71,-99.22699999999998,0.0018880339094721002
26.714,-99.09100000000001,0.002192005017756884
26.717,-98.95400000000001,0.0034736751984652332
26.721,-98.81799999999998,0.005617588781628928
26.724,-98.68200000000002,0.008191696741500979
26.727,-98.54599999999999,0.010361260335827455
26.73,-98.40899999999999,0.01141196160268774
26.733,-98.27300000000002,0.011033401516248795
26.736,-98.137,0.009383555996277791
26.739,-98.0,0.006949038033835397
26.742,-97.86399999999998,0.0044780863016691385
26.744,-97.72800000000001,0.002539628309413279
26.747,-97.59100000000001,0.0012757791245957368
26.749,-97.45499999999998,0.0006010199966054979
26.751,-97.31900000000002,0.00028339302222639694
26.753,-97.18299999999999,0.00016065075142637138
26.755,-97.04599999999999,0.000139663922059755
26.757,-96.91000000000003,0.00017974635593222884
26.758,-96.77300000000002,0.0002647180284269064
26.76,-96.637,0.0004091389651887903
26.761,-96.50099999999998,0.0006327976837134345
26.763,-96.36399999999998,0.001215728331464163
26.764,-96.22800000000001,0.17894737415765316
26.765,-96.09199999999998,0.0
26.766,-95.95499999999998,0.0
26.767,-95.81900000000002,0.0
26.767,-95.68299999999999,0.0
26.768,-95.54599999999999,0.0
26.768,-95.41000000000003,0.0
26.769,-95.274,0.0
26.769,-95.137,0.0
26.769,-95.00099999999998,0.0
26.769,-94.86399999999998,0.0
26.769,-94.72800000000001,0.0
26.768,-94.59199999999998,0.0
26.768,-94.45499999999998,0.0
26.767,-94.31900000000002,0.0
26.767,-94.18299999999999,0.0
26.766,-94.04599999999999,0.0
26.765,-93.91000000000003,0.0
26.764,-93.774,0.0
26.763,-93.637,0.0
26.761,-93.50099999999998,0.0
26.76,-93.36500000000001,0.0
26.758,-93.22800000000001,0.0
26.757,-93.09199999999998,0.0
26.755,-92.95600000000002,0.0
26.753,-92.81900000000002,0.0
26.751,-92.68299999999999,0.0
26.749,-92.54700000000003,0.0
26.747,-92.41000000000003,0.0
26.744,-92.274,0.0
26.742,-92.13799999999998,0.0
26.739,-92.00099999999998,0.0
26.736,-91.86500000000001,0.0
26.734,-91.72899999999998,0.0
26.731,-91.59199999999998,0.0
26.727,-91.45600000000002,0.0
26.724,-91.32,0.0
26.721,-91.18400000000003,0.0
26.717,-91.04700000000003,0.0
26.714,-90.911,0.0
26.71,-90.77499999999998,0.0
26.706,-90.63900000000001,0.0
26.702,-90.50200000000001,0.0
26.698,-90.36599999999999,0.0
26.694,-90.23000000000002,0.0
26.689,-90.094,0.0
26.685,-89.95800000000003,0.0
26.68,-89.822,0.0
26.676,-89.685,0.0
26.671,-89.54899999999998,0.0
26.666,-89.41300000000001,0.0
26.661,-89.27699999999999,0.0
26.656,-89.14100000000002,0.0
26.65,-89.005,0.0
26.645,-88.86900000000003,0.0
26.639,-88.733,0.0
26.634,-88.596,0.0
26.628,-88.45999999999998,0.0
26.622,-88.32400000000001,0.0
26.616,-88.18799999999999,0.0
26.61,-88.05200000000002,0.0
26.603,-87.916,0.0
26.597,-87.77999999999997,0.0
26.59,-87.644,0.0
26.584,-87.50799999999998,0.0
26.577,-87.37299999999999,0.0
26.57,-87.23700000000002,0.0
26.563,-87.101,0.0
26.556,-86.96499999999997,0.0
26.549,-86.82900000000001,0.0
26.541,-86.69299999999998,0.0
26.534,-86.55700000000002,0.0
26.526,-86.42099999999999,0.0
26.518,-86.286,0.0
26.51,-86.14999999999998,0.0
26.502,-86.01400000000001,0.0
26.494,-85.87799999999999,0.0
26.486,-85.74200000000002,0.0
26.478,-85.60700000000003,0.0
26.469,-85.471,0.0
26.461,-85.33499999999998,0.0
26.452,-85.19999999999999,0.0
26.443,-85.06400000000002,0.0
26.434,-84.928,0.0
26.425,-84.793,0.0
26.416,-84.65699999999998,0.0
26.406,-84.52199999999999,0.0
26.397,-84.38600000000002,0.0
26.387,-84.25099999999998,0.0
26.378,-84.11500000000001,0.0
26.368,-83.98000000000002,0.0
26.358,-83.844,0.0
26.348,-83.709,0.0
26.338,-83.57299999999998,0.0
26.327,-83.43799999999999,0.0
26.317,-83.303,0.0
26.306,-83.16699999999997,0.0
26.296,-83.03199999999998,0.0
26.285,-82.89699999999999,0.0
26.274,-82.76100000000002,0.0
26.263,-82.62599999999998,0.0
26.252,-82.49099999999999,0.0
26.24,-82.356,0.0
26.229,-82.221,0.0
26.217,-82.08499999999998,0.0
26.206,-81.94999999999999,0.0
26.194,-81.815,0.0
26.182,-81.68,0.0
26.17,-81.54500000000002,0.0
26.158,-81.41000000000003,0.0
26.146,-81.27499999999998,0.0
26.133,-81.13999999999999,0.0
26.121,-81.005,0.0
26.108,-80.87,0.0
26.096,-80.73500000000001,0.0
26.083,-80.601,0.0
26.07,-80.46600000000001,0.0
26.057,-80.33100000000002,0.0
26.043,-80.19600000000003,0.0
26.03,-80.06200000000001,0.0
26.017,-79.92700000000002,0.0
26.003,-79.79199999999997,0.0
25.989,-79.65800000000002,0.0
25.976,-79.52300000000002,0.0
25.962,-79.38799999999998,0.0
25.948,-79.25400000000002,0.0
25.933,-79.11900000000003,0.0
25.919,-78.98500000000001,0.0
25.905,-78.85000000000002,0.0
25.89,-78.71600000000001,0.0
25.876,-78.582,0.0
25.861,-78.447,0.0
25.846,-78.31299999999999,0.0
25.831,-78.17899999999997,0.0
25.816,-78.04399999999998,0.0
25.8,-77.91000000000003,0.0
25.785,-77.77600000000001,0.0
25.77,-77.642,0.0
25.754,-77.50799999999998,0.0
25.738,-77.37299999999999,0.0
25.722,-77.23899999999998,0.0
25.706,-77.10500000000002,0.0
25.69,-76.971,0.0
25.674,-76.83699999999999,0.0
25.658,-76.70400000000001,0.0
25.641,-76.57,0.0
25.625,-76.43599999999998,0.0
25.608,-76.30200000000002,0.0
25.591,-76.168,0.0
25.574,-76.03500000000003,0.0
25.557,-75.90100000000001,0.0
25.54,-75.767,0.0
25.523,-75.63400000000001,0.0
25.505,-75.5,0.0
25.488,-75.36599999999999,0.0
25.47,-75.233,0.0
25.453,-75.09899999999999,0.0
25.435,-74.96600000000001,0.0
25.417,-74.83300000000003,0.0
25.399,-74.69900000000001,0.0
25.38,-74.56599999999997,0.0
25.362,-74.43299999999999,0.0
25.344,-74.29899999999998,0.0
25.325,-74.166,0.0
25.306,-74.03300000000002,0.0
25.287,-73.89999999999998,0.0
25.268,-73.767,0.0
25.249,-73.63400000000001,0.0
25.23,-73.50099999999998,0.0
25.211,-73.368,0.0
25.192,-73.23500000000001,0.0
25.172,-73.10199999999998,0.0
25.152,-72.969,0.0
25.133,-72.83699999999999,0.0
25.113,-72.70400000000001,0.0
25.093,-72.57100000000003,0.0
25.073,-72.43900000000002,0.0
25.052,-72.30599999999998,0.0
25.032,-72.173,0.0
25.012,-72.041,0.0
24.991,-71.90800000000002,0.0
24.97,-71.77600000000001,0.0
24.949,-71.644,0.0
24.928,-71.51100000000002,0.0
24.907,-71.37900000000002,0.0
24.886,-71.24700000000001,0.0
24.865,-71.11500000000001,0.0
24.844,-70.98200000000003,0.0
24.822,-70.85000000000002,0.0
24.8,-70.71800000000002,0.0
24.779,-70.58600000000001,0.0
24.757,-70.45400000000001,0.0
24.735,-70.322,0.0
24.713,-70.19099999999997,0.0
24.69,-70.05900000000003,0.0
24.668,-69.92700000000002,0.0
24.646,-69.79500000000002,0.0
24.623,-69.66300000000001,0.0
24.6,-69.53199999999998,0.0
24.578,-69.39999999999998,0.0
24.555,-69.269,0.0
24.532,-69.137,0.0
24.508,-69.00599999999997,0.0
24.485,-68.87400000000002,0.0
24.462,-68.743,0.0
24.438,-68.61200000000002,0.0
24.415,-68.481,0.0
24.391,-68.34899999999999,0.0
24.367,-68.21800000000002,0.0
24.343,-68.08699999999999,0.0
24.319,-67.95600000000002,0.0
24.295,-67.82499999999999,0.0
24.271,-67.69400000000002,0.0
24.246,-67.56299999999999,0.0
23.634,-126.11099999999999,0.0
23.662,-125.982,0.0
23.689,-125.852,0.0
23.717,-125.72300000000001,0.0
23.744,-125.59299999999999,0.0
23.771,-125.463,0.0
23.798,-125.334,0.0
23.825,-125.20400000000001,0.0
23.852,-125.07400000000001,0.0
23.879,-124.94399999999999,0.0
23.905,-124.814,0.0
23.932,-124.684,0.0
23.958,-124.554,0.0
23.985,-124.424,0.0
24.011,-124.29400000000001,0.0
24.037,-124.16300000000001,0.0
24.063,-124.03299999999999,0.0
24.089,-123.90299999999999,0.0
24.114,-123.77199999999999,0.0
24.14,-123.642,0.0
24.165,-123.511,0.0
24.191,-123.381,0.0
24.216,-123.25,0.0
24.241,-123.119,0.0
24.266,-122.989,0.0
24.291,-122.858,0.0
24.316,-122.727,0.0
24.341,-122.596,0.0
24.365,-122.465,0.0
24.39,-122.334,0.0
24.414,-122.203,0.0
24.438,-122.072,0.0
24.462,-121.941,0.0
24.486,-121.81,0.0
24.51,-121.678,0.0
24.534,-121.547,0.0
24.557,-121.416,0.0
24.581,-121.28399999999999,0.0
24.604,-121.15299999999999,0.0
24.628,-121.02099999999999,0.0
24.651,-120.88999999999999,0.0
24.674,-120.75800000000001,0.0
24.697,-120.62700000000001,0.0
24.72,-120.495,0.0
24.742,-120.363,0.0
24.765,-120.231,0.0
24.788,-120.09899999999999,0.0
24.81,-119.96799999999999,0.0
24.832,-119.83600000000001,0.0
24.854,-119.70400000000001,0.0
24.876,-119.572,0.0
24.898,-119.439,0.0
24.92,-119.30699999999999,0.0
24.942,-119.17500000000001,0.0
24.963,-119.043,0.0
24.985,-118.911,0.0
25.006,-118.77799999999999,0.0
25.027,-118.64599999999999,0.0
25.048,-118.51400000000001,0.0
25.069,-118.381,0.0
25.09,-118.249,0.0
25.111,-118.11600000000001,0.0
25.131,-117.983,0.0
25.152,-117.851,0.0
25.172,-117.71799999999999,0.0
25.192,-117.58500000000001,0.0
25.213,-117.453,0.0
25.233,-117.32,0.0
25.253,-117.18700000000001,0.0
25.272,-117.054,0.0
25.292,-116.92099999999999,0.0
25.312,-116.78800000000001,0.0
25.331,-116.655,0.0
25.35,-116.52199999999999,0.0
25.369,-116.38900000000001,0.0
25.389,-116.256,0.0
25.408,-116.12299999999999,0.0
25.426,-115.989,0.0
25.445,-115.856,0.0
25.464,-115.72300000000001,0.0
25.482,-115.589,0.0
25.501,-115.45599999999999,0.0
25.519,-115.32300000000001,0.0
25.537,-115.189,0.0
25.555,-115.05600000000001,0.0
25.573,-114.922,0.0
25.591,-114.78800000000001,0.0
25.608,-114.655,0.0
25.626,-114.52099999999999,0.0
25.643,-114.387,0.0
25.661,-114.25399999999999,0.0
25.678,-114.12,0.0
25.695,-113.98599999999999,0.0
25.712,-113.852,0.0
25.729,-113.71799999999999,0.0
25.745,-113.584,0.0
25.762,-113.44999999999999,0.0
25.778,-113.316,0.0
25.795,-113.18199999999999,0.0
25.811,-113.048,0.0
25.827,-112.91399999999999,0.0
25.843,-112.78,0.0
25.859,-112.64599999999999,0.0
25.875,-112.512,0.0
25.89,-112.37700000000001,0.0
25.906,-112.243,0.0
25.921,-112.10900000000001,0.0
25.936,-111.97399999999999,0.0
25.951,-111.84,0.0
25.967,-111.70599999999999,0.0
25.981,-111.571,0.0
25.996,-111.43700000000001,0.0
26.011,-111.30199999999999,0.0
26.025,-111.167,0.0
26.04,-111.03299999999999,0.0
26.054,-110.898,0.0
26.068,-110.76400000000001,0.0
26.082,-110.62899999999999,0.0
26.096,-110.494,0.0
26.11,-110.35900000000001,0.0
26.124,-110.225,0.0
26.138,-110.09,0.0
26.151,-109.95500000000001,0.0
26.164,-109.82,0.0
26.178,-109.685,0.0
26.191,-109.55000000000001,0.0
26.204,-109.41499999999999,0.0
26.217,-109.28,0.0
26.229,-109.14500000000001,0.0
26.242,-109.00999999999999,0.0
26.254,-108.875,0.0
26.267,-108.74000000000001,0.0
26.279,-108.60499999999999,0.0
26.291,-108.47,0.0
26.303,-108.33500000000001,0.0
26.315,-108.19999999999999,0.0
26.327,-108.064,0.0
26.339,-107.929,0.0
26.35,-107.79400000000001,0.0
26.361,-107.65899999999999,0.0
26.373,-107.523,0.0
26.384,-107.388,0.0
26.395,-107.25299999999999,0.0
26.406,-107.11699999999999,0.0
26.417,-106.982,0.0
26.427,-106.846,0.0
26.438,-106.71100000000001,0.0
26.448,-106.57499999999999,0.0
26.459,-106.44,0.0
26.469,-106.304,0.0
26.479,-106.16900000000001,0.0
26.489,-106.03299999999999,0.0
26.499,-105.89699999999999,0.0
26.509,-105.762,0.0
26.518,-105.626,0.0
26.528,-105.49100000000001,0.0
26.537,-105.35499999999999,0.0
26.546,-105.219,0.0
26.555,-105.083,0.0
26.564,-104.94800000000001,0.0
26.573,-104.81200000000001,0.0
26.582,-104.67599999999999,0.0
26.591,-104.53999999999999,0.0
26.599,-104.404,0.0
26.607,-104.269,0.0
26.616,-104.13300000000001,0.0
26.624,-103.99700000000001,0.0
26.632,-103.86099999999999,0.0
26.64,-103.72500000000002,0.0
26.647,-103.589,0.0
26.655,-103.45299999999997,0.0
26.663,-103.31700000000001,0.0
26.67,-103.18099999999998,0.0
26.677,-103.04500000000002,0.0
26.684,-102.90899999999999,0.0
26.692,-102.77300000000002,0.0
26.698,-102.637,0.0
26.705,-102.50099999999998,0.0
26.712,-102.36500000000001,0.0
26.718,-102.22899999999998,0.0
26.725,-102.09199999999998,0.0
26.731,-101.95600000000002,0.0
26.737,-101.82,0.0
26.743,-101.68400000000003,0.0
26.749,-101.548,0.0
26.755,-101.41199999999998,0.0
26.761,-101.27499999999998,0.0
26.766,-101.13900000000001,0.0
26.772,-101.00299999999999,0.0
26.777,-100.86700000000002,0.0
26.782,-100.731,0.0
26.788,-100.594,0.19883039586413012
26.792,-100.45800000000003,0.23091986481623306
26.797,-100.322,0.07201565207148715
26.802,-100.185,0.051468746209376436
26.807,-100.04899999999998,0.03870138854858115
26.811,-99.91300000000001,0.02883641383200135
26.815,-99.77600000000001,0.020946942848374523
26.82,-99.63999999999999,0.014900443084378165
26.824,-99.50400000000002,0.010147474992705508
26.828,-99.36700000000002,0.0065998139091622025
26.832,-99.231,0.004186512687146056
26.835,-99.09500000000003,0.0028091233368643153
26.839,-98.95800000000003,0.0025063083215268217
26.842,-98.822,0.0031875527312043993
26.846,-98.685,0.004565708991292243
26.849,-98.54899999999998,0.006107255071205962
26.852,-98.41300000000001,0.007208852733906924
26.855,-98.27600000000001,0.007429337929947844
26.858,-98.13999999999999,0.006642377137145481
26.861,-98.00299999999999,0.0051014525705623615
26.863,-97.86700000000002,0.0033671506815919432
26.866,-97.731,0.0019384188330276223
26.868,-97.594,0.001015139826794989
26.871,-97.45800000000003,0.0005613053527756896
26.873,-97.32100000000003,0.000425875167240091
26.875,-97.185,0.0005140920831769643
26.877,-97.048,0.0007975872432600267
26.878,-96.91199999999998,0.0012846052333181806
26.88,-96.77499999999998,0.002094542860974139
26.882,-96.63900000000001,0.0033438248215846753
26.883,-96.50200000000001,0.005413239684152071
26.884,-96.36599999999999,0.011544532414642572
26.886,-96.22899999999998,0.1789473742145641
26.887,-96.09300000000002,0.0
26.888,-95.95600000000002,0.0
26.888,-95.82,0.0
26.889,-95.68299999999999,0.0
26.89,-95.54700000000003,0.0
26.89,-95.41000000000003,0.0
26.89,-95.274,0.0
26.89,-95.137,0.0
26.891,-95.00099999999998,0.0
26.89,-94.86399999999998,0.0
26.89,-94.72800000000001,0.0
26.89,-94.59100000000001,0.0
26.89,-94.45499999999998,0.0
26.889,-94.31799999999998,0.0
26.888,-94.18200000000002,0.0
26.888,-94.04500000000002,0.0
26.887,-93.90899999999999,0.0
26.886,-93.77199999999999,0.0
26.884,-93.63600000000002,0.0
26.883,-93.49900000000002,0.0
26.882,-93.363,0.0
26.88,-93.226,0.0
26.879,-93.08999999999997,0.0
26.877,-92.95299999999997,0.0
26.875,-92.81700000000001,0.0
